Country Name,Country Code,Series Name,Series Code,1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
Philippines,PHL,Account at a formal financial institution (% age 15+),GFDD.AI.05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.5559,..,..,28.0657,..,..,31.7971
Philippines,PHL,Account used for business purposes (% age 15+),GFDD.AI.08,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.6236,..,..,..,..,..,..
Philippines,PHL,Account used to receive government payments (% age 15+),GFDD.AI.09,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.97611,..,..,5.39467
Philippines,PHL,Account used to receive remittances (% age 15+),GFDD.AI.10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.13661,..,..,7.43259
Philippines,PHL,Account used to receive wages (% age 15+),GFDD.AI.11,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.32965,..,..,10.6211
Philippines,PHL,"ATMs per 100,000 adults",GFDD.AI.25,..,..,..,..,..,..,..,..,..,..,..,10.3186,11.4427,12.326,12.5162,13.1889,14.0265,15.1246,16.8331,18.8854,21.9657,23.235,25.1211,27.1489,28.3058
Philippines,PHL,"Bank accounts per 1,000 adults",GFDD.AI.01,..,..,..,..,..,..,..,..,..,..,..,..,388.256,394.562,391.838,366.219,364.705,377.164,436.179,435.498,434.056,453.175,473.419,487.196,510.111
Philippines,PHL,"Bank branches per 100,000 adults",GFDD.AI.02,..,..,..,..,..,..,..,..,..,..,..,8.21107,8.00729,7.80272,7.54124,7.57666,7.49583,7.55586,7.67036,7.94809,8.25565,8.6352,8.79102,8.87274,9.04909
Philippines,PHL,Bank capital to total assets (%),GFDD.SI.03,..,..,..,..,..,14.1,14.5,13.6,13.6,13.4,13.1,12.5,11.8,11.7,11.7,8.9,9.5,10.2339,11.0906,11.7029,9.70417,9.94815,9.98739,9.73959,10.0235
Philippines,PHL,Bank concentration (%),GFDD.OI.01,..,..,..,79.2901,77.615,80.3784,87.3418,100,..,100,98.729,41.4989,41.2186,39.6098,47.1895,47.5081,46.663,47.6094,40.5841,41.3099,43.3742,45.1556,46.0095,43.7178,47.4546
Philippines,PHL,Bank cost to income ratio (%),GFDD.EI.07,..,..,..,62.475,55.3525,51.141,71.4735,59.5097,50,67.0711,65.4565,63.8906,62.7281,60.4775,61.8693,69.9031,59.4571,57.4703,59.7501,58.9071,55.7225,60.2983,59.665,57.9655,58.5418
Philippines,PHL,Bank credit to bank deposits (%),GFDD.SI.04,71.2,73.7173,79.9673,94.196,102.108,94.8394,81.0816,73.9606,70.0632,64.9723,61.6157,60.388,57.592,52.3786,50.4039,53.516,54.5693,54.4246,58.1091,62.9715,60.8846,59.7779,62.7804,64.5529,67.0148
Philippines,PHL,Bank deposits to GDP (%),GFDD.OI.02,28.5492,32.5853,36.0032,39.5373,44.3627,48.1397,48.3602,48.2737,48.0663,47.6858,46.8422,44.6214,43.6907,44.7521,44.484,47.0589,52.5021,51.0574,51.409,49.9905,54.4024,60.4577,62.7936,64.15,66.111
Philippines,PHL,Bank lending-deposit spread,GFDD.EI.02,5.077,4.51775,6.29025,5.15633,6.08192,4.67108,3.60925,2.60217,3.65742,4.5305,4.251,3.9015,4.62892,4.4845,4.99542,4.26158,5.82517,4.453,3.27533,2.52358,4.105,4.29708,3.98625,4.04583,3.74875
Philippines,PHL,Bank net interest margin (%),GFDD.EI.01,..,..,..,6.10282,4.8267,5.56619,2.84106,0.992108,2.41823,5.77704,5.60065,6.83784,4.02992,3.76592,4.30247,3.56943,3.90118,4.07919,3.72469,3.50156,3.23828,3.43602,3.31355,3.31027,4.05607
Philippines,PHL,Bank noninterest income to total income (%),GFDD.EI.03,..,..,..,30.8915,31.5128,37.138,39.4182,44.7212,50,39.1392,34.6222,37.9517,34.7166,38.9805,36.405,27.0036,32.6802,35.295,34.5688,39.3948,35.9275,27.4359,26.4983,27.5631,22.8238
Philippines,PHL,Bank non-performing loans to gross loans (%),GFDD.SI.02,..,..,..,..,..,12.4,14.6,24,27.7,14.6,16.1,14.4,10,7.5,5.8,4.6,3.5,3.38074,2.55546,2.22289,2.44087,2.02469,1.88548,1.71585,1.57931
Philippines,PHL,Bank overhead costs to total assets (%),GFDD.EI.04,..,..,..,5.05729,3.71977,4.13118,2.83459,0.889925,1.79976,4.4347,3.79588,5.9544,3.4152,3.33238,3.60715,2.91567,2.98681,3.07217,2.90677,3.07915,2.58432,2.43555,2.14647,2.11438,2.493
Philippines,PHL,Bank regulatory capital to risk-weighted assets (%),GFDD.SI.05,..,..,..,..,..,17.7,17.5,16.2,15.6,16.9,17.4,18.4,17.7,17.5,15.7,14.9,15.5,16.6882,17.121,17.8218,17.0169,16.0804,15.2847,14.4643,14.4154
Philippines,PHL,"Bank return on assets (%, after tax)",GFDD.EI.05,..,..,..,1.69993,1.5018,0.998128,0.267369,0.018669,0.009902,0.264171,1.90831,1.68314,1.00245,1.23957,1.29677,0.577169,1.13608,1.40575,1.39973,1.64852,1.50003,1.26936,1.14327,1.19248,1.18329
Philippines,PHL,"Bank return on assets (%, before tax)",GFDD.EI.09,..,..,..,2.02944,1.4999,0.968337,-0.051548,0.045024,0.011552,2.12836,1.98175,2.00383,1.47887,1.41404,1.49869,0.875744,1.37837,1.70743,1.67332,1.8774,1.78668,1.5399,1.35495,1.36749,1.49719
Philippines,PHL,"Bank return on equity (%, after tax)",GFDD.EI.06,..,..,..,12.1288,10.5542,6.4318,1.6794,0.120729,0.057283,1.31725,9.60129,14.9495,9.99615,11.7475,11.6834,6.46695,12.053,14.0193,12.8175,13.8874,13.4444,12.223,10.6226,10.8917,10.9692
Philippines,PHL,"Bank return on equity (%, before tax)",GFDD.EI.10,..,..,..,14.4798,10.5408,6.23983,-0.323787,0.29117,0.06683,10.6127,9.97078,17.7978,14.4326,13.3584,13.5026,9.18548,14.5783,17.0279,15.3228,15.8156,16.0135,14.828,12.5894,12.4902,13.8791
Philippines,PHL,Bank Z-score,GFDD.SI.01,..,..,..,23.3007,24.0458,26.0704,22.7287,26.144,25.308,34.267,29.3318,19.0289,17.3306,18.4914,18.4399,14.9111,16.1947,17.5685,19.1661,20.7121,17.5386,17.5639,18.1442,18.0255,17.7408
Philippines,PHL,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philippines,PHL,Boone indicator,GFDD.OI.05,..,..,..,..,..,..,-0.442272,0.06509,0.06509,-0.003894,-0.006485,-0.056879,-0.055337,-0.050888,-0.046707,-0.022489,-0.025691,-0.036916,-0.038505,-0.041895,-0.032498,-0.024794,..,..,..
Philippines,PHL,Central bank assets to GDP (%),GFDD.DI.06,11.414,14.6644,11.2036,9.93459,8.8187,7.38938,7.02289,6.4222,4.74705,4.39246,4.55905,3.59928,2.46984,3.05182,4.45671,4.62021,3.91493,3.08864,2.96053,2.75469,2.50102,2.40947,2.34449,2.40277,2.4248
Philippines,PHL,Checks used to make payments (% age 15+),GFDD.AI.19,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.65831,..,..,..,..,..,..
Philippines,PHL,Consolidated foreign claims of BIS reporting banks to GDP (%),GFDD.OI.14,11.9188,12.652,13.1489,19.1881,28.3056,27.5596,25.4629,26.6259,29.1928,25.4408,28.7219,26.4492,25.716,22.2476,20.7284,14.0572,16.2426,17.336,16.5501,17.2304,15.6479,15.0604,13.792,13.3331,13.4797
Philippines,PHL,"Consumer price index (2010=100, average)",GFDD.OE.02,39.544,43.6512,46.6334,50.1198,52.9216,57.8089,61.2422,63.6433,67.0818,68.9083,70.4718,73.8481,78.7187,83.022,85.4642,92.4588,96.354,100,104.718,107.888,110.675,114.657,115.43,116.877,120.211
Philippines,PHL,"Consumer price index (2010=100, December)",GFDD.OE.01,40.8175,44.2561,47.8221,51.1333,54.3172,59.7298,62.0859,65.6704,68.078,69.4894,71.2329,76.2972,80.7804,84.1013,87.1731,93.9809,98.132,101.702,105.936,108.832,112.931,115.088,115.951,118.54,121.991
Philippines,PHL,Corporate bond average maturity (years),GFDD.DM.15,..,..,..,..,..,..,..,8.97771,..,6.86374,9.60608,6.07523,6.2143,8.43639,5.12649,4.81325,5.18307,7.71648,6.55672,6.56741,9.38679,8.62887,8.13733,106.408,7.47562
Philippines,PHL,Corporate bond issuance volume to GDP (%),GFDD.DM.13,..,..,..,..,..,..,..,0.883191,..,1.33825,0.751503,0.634106,0.945481,0.804684,0.293016,0.45145,2.0341,1.38038,1.43509,2.97124,1.7701,1.20788,1.53239,1.2174,0.874079
Philippines,PHL,Credit card (% age 15+),GFDD.AI.20,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.15771,..,..,3.19928,..,..,1.93899
Philippines,PHL,Credit to government and state-owned enterprises to GDP (%),GFDD.EI.08,7.50042,8.90312,9.31726,10.8397,12.6094,11.8952,12.0923,14.1662,15.9667,16.6597,18.1481,19.4809,17.4927,14.8875,14.1971,14.2061,16.1362,15.7591,15.4279,15.2803,14.583,15.1336,15.2388,14.2232,15.0617
Philippines,PHL,Debit card (% age 15+),GFDD.AI.21,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.1558,..,..,20.4804,..,..,21.0113
Philippines,PHL,Deposit money bank assets to deposit money bank assets and central bank assets (%),GFDD.DI.04,70.5486,68.5104,76.9964,82.5016,86.4909,88.6161,87.8388,88.2389,91.0643,91.3979,90.8777,92.5434,94.5232,92.6625,88.7055,89.1498,91.7567,93.2787,93.8301,94.3816,94.986,95.4408,95.8541,95.8495,96.0089
Philippines,PHL,Deposit money banks'' assets to GDP (%),GFDD.DI.02,27.3413,31.9047,37.5,46.8396,56.4611,57.5217,50.7256,48.1833,48.3774,46.67,45.4181,44.6702,42.6269,38.5402,35.0022,37.9617,43.5774,42.8647,45.0228,46.2754,47.3799,50.4396,54.2047,55.4882,58.3307
Philippines,PHL,Depositing/withdrawing at least once in a typical month (% age 15+),GFDD.AI.26,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.9128,..,..,..,..,..,..
Philippines,PHL,Domestic credit to private sector (% of GDP),GFDD.DI.14,26.4141,29.0933,37.5319,48.9798,56.4575,43.3217,38.5175,36.769,37.5296,34.8845,33.1405,32.2414,29.0735,28.694,28.8641,29.065,29.1628,29.5785,31.8683,33.4144,35.8599,39.1774,41.7672,44.7156,47.7662
Philippines,PHL,Electronic payments used to make payments (% age 15+),GFDD.AI.22,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.5533,..,..,13.6392
Philippines,PHL,External loans and deposits of reporting banks vis-à-vis all sectors (% of domestic bank deposits),GFDD.OI.12,..,..,27.4905,23.9376,26.5671,36.4439,37.6464,31.2417,29.531,25.9666,24.1041,25.8663,29.2854,34.0727,38.5438,22.4717,19.7026,16.6634,16.7986,9.33213,11.9392,12.1413,11.6775,12.7374,11.471
Philippines,PHL,External loans and deposits of reporting banks vis-à-vis the banking sector (% of domestic bank deposits),GFDD.OI.10,..,..,15.0943,14.6019,17.8264,25.6529,27.8623,21.6775,19.0499,15.7001,14.4666,15.8151,19.6435,24.2047,27.4423,15.2316,13.0936,11.3497,10.3636,4.91227,7.66272,8.34905,7.69382,8.95374,7.35035
Philippines,PHL,External loans and deposits of reporting banks vis-à-vis the nonbanking sectors (% of domestic bank deposits),GFDD.OI.11,..,..,12.3962,9.33571,8.74073,10.7911,9.78409,9.56426,10.4811,10.2665,9.63759,10.0512,9.64189,9.868,11.1015,7.24008,6.60903,5.31373,6.43497,4.41986,4.27029,3.78909,3.98185,3.77521,4.1135
Philippines,PHL,Financial system deposits to GDP (%),GFDD.DI.08,32.0563,36.2031,39.8911,43.7553,48.6067,52.2664,52.0751,51.7829,51.7182,51.545,50.7967,48.5388,47.7819,49.3097,49.3021,49.445,52.5021,51.0574,51.409,49.9905,54.4024,60.4577,62.7936,64.15,66.111
Philippines,PHL,Firms identifying access to finance as a major constraint (%),GFDD.AI.36,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.4,..,..,..,..,..,10.7,..,..
Philippines,PHL,Firms not needing a loan (%),GFDD.AI.32,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,56,..,..,..,..,..,68.9,..,..
Philippines,PHL,Firms using banks to finance investments (%),GFDD.AI.28,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.9,..,..,..,..,..,12.4,..,..
Philippines,PHL,Firms using banks to finance working capital (%),GFDD.AI.29,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.1,..,..,..,..,..,12.4,..,..
Philippines,PHL,Firms whose recent loan application was rejected (%),GFDD.AI.33,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.8,..,..
Philippines,PHL,Firms with a bank loan or line of credit (%),GFDD.AI.03,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33.2,..,..,..,..,..,29.9,..,..
Philippines,PHL,Firms with a checking or savings account (%),GFDD.AI.27,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97.8,..,..,..,..,..,93.2,..,..
Philippines,PHL,Foreign bank assets among total bank assets (%),GFDD.OI.16,..,..,..,..,..,..,..,..,..,..,..,..,1,2,1,1,1,1,1,1,1,..,..,..,..
Philippines,PHL,Foreign banks among total banks (%),GFDD.OI.15,..,..,12,15,15,16,17,17,16,14,12,14,14,15,15,15,13,11,11,12,12,..,..,..,..
Philippines,PHL,GDP at market prices (constant 2005 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Philippines,PHL,GDP at market prices (current US$),NY.GDP.MKTP.CD,54000000000,64000000000,74000000000,83000000000,82000000000,72000000000,83000000000,81000000000,76000000000,81000000000,84000000000,91000000000,100000000000,120000000000,150000000000,170000000000,170000000000,200000000000,220000000000,250000000000,270000000000,280000000000,290000000000,300000000000,310000000000
Philippines,PHL,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,1445.87,1474.18,1507.7,1559.68,1603.96,1559.66,1572.89,1607.2,1618.82,1642.94,1689.57,1767.44,1817.22,1878.5,1968.81,2016.81,2006.59,2124.06,2164.85,2270.53,2390.13,2495.58,2605.49,2743.2,2884.38
Philippines,PHL,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Philippines,PHL,Global leasing volume to GDP (%),GFDD.OI.17,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.2,0.19,0.23,..,..,..,..,..,..
Philippines,PHL,Gross National Income (current US$),NY.GNP.MKTP.CD,55000000000,66000000000,76000000000,86000000000,87000000000,83000000000,94000000000,95000000000,90000000000,96000000000,99000000000,110000000000,120000000000,140000000000,170000000000,200000000000,200000000000,240000000000,270000000000,300000000000,330000000000,340000000000,350000000000,370000000000,380000000000
Philippines,PHL,Gross portfolio debt assets to GDP (%),GFDD.DM.11,..,..,..,..,..,..,..,..,3.3516,3.90621,4.70157,5.29379,4.96063,6.34664,5.22595,3.6281,3.91012,4.03088,3.32938,3.36142,2.83233,3.57199,4.38491,4.43507,4.60687
Philippines,PHL,Gross portfolio debt liabilities to GDP (%),GFDD.DM.10,..,..,..,..,..,..,..,..,18.7171,19.6417,21.6451,18.6164,18.9946,17.2537,14.4293,11.1243,12.934,13.6832,13.1433,13.0772,11.8125,10.6661,9.64924,9.01247,8.69474
Philippines,PHL,Gross portfolio equity assets to GDP (%),GFDD.DM.09,..,..,..,..,..,..,..,..,0.145551,0.146268,0.199027,0.202471,0.184338,0.080275,0.127249,0.036417,0.02422,0.021888,0.028133,0.033431,0.055651,0.1361,0.315185,0.273395,0.501714
Philippines,PHL,Gross portfolio equity liabilities to GDP (%),GFDD.DM.08,..,..,..,..,..,..,..,..,3.35291,2.4337,4.15335,4.69842,7.08149,12.464,16.5653,6.47793,9.55974,12.7455,11.5424,15.5666,15.1412,18,15.1713,15.5336,18.8149
Philippines,PHL,H-statistic,GFDD.OI.03,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.165,0.239,0.238,0.524,0.524,..,..,..
Philippines,PHL,Insurance company assets to GDP (%),GFDD.DI.11,..,..,..,..,..,..,..,..,..,5.59754,6.104,6.07415,6.15749,6.57413,6.45199,5.97742,6.4475,6.36024,7.47561,7.81812,7.79756,8.12269,8.29262,8.46137,..
Philippines,PHL,International debt issues to GDP (%),GFDD.DM.07,9.74714,10.2259,9.84354,13.2082,16.6998,19.6283,21.4396,22.3593,24.1205,27.5755,31.4546,29.7569,27.9224,25.8999,21.3113,17.9857,21.1011,19.6711,18.3745,17.9083,16.6556,16.1141,16.7333,15.736,15.2474
Philippines,PHL,Investments financed by banks (%),GFDD.AI.34,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.5,..,..,..,..,..,10.1,..,..
Philippines,PHL,Investments financed by equity or stock sales (%),GFDD.AM.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.5,..,..,..,..,..,5.5,..,..
Philippines,PHL,Lerner index,GFDD.OI.04,..,..,..,0.231716,0.254552,0.2562,0.160382,-0.153302,0.193538,0.309689,0.365368,0.167808,0.152207,0.142128,0.194795,0.094224,0.236722,0.287632,0.290687,0.235622,0.289423,..,..,..,..
Philippines,PHL,Life insurance premium volume to GDP (%),GFDD.DI.09,0.58628,0.607978,0.646359,0.662161,0.697607,0.635992,0.668726,0.729175,0.749797,0.836639,0.856305,0.83152,0.795156,0.883154,1.07584,0.736852,0.713169,0.785552,0.851475,1.10184,1.44416,1.21662,1.3787,1.22073,1.28608
Philippines,PHL,Liquid assets to deposits and short term funding (%),GFDD.SI.06,..,..,..,32.2749,32.4245,34.9612,32.9615,22.3404,10.6808,14.7479,19.3551,21.0565,25.7634,33.6131,32.0138,24.6737,25.0853,29.4123,32.6155,33.2897,38.7955,31.7096,11.9648,12.6422,10.0665
Philippines,PHL,Liquid liabilities in millions USD (2000 constant),GFDD.OI.07,34162.2,47833.4,53827.3,64278.2,51166.6,55950.6,61705.5,52030.8,51616.3,53889.1,52362.5,55049.8,60068.9,75652.8,90905.9,100745,109143,125968,128710,144324,170551,189458,194282,204236,222374
Philippines,PHL,Liquid liabilities to GDP (%),GFDD.DI.05,34.3032,38.9191,42.7199,46.4215,50.806,53.9099,54.8628,55.2887,54.2242,53.6755,52.9399,50.1867,48.9971,50.3891,50.877,54.0059,59.7979,58.3961,58.9524,57.2971,61.648,68.0665,71.0367,72.5707,74.8661
Philippines,PHL,Loan from a financial institution in the past year (% age 15+),GFDD.AI.07,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.5146,..,..,11.7872,..,..,9.72516
Philippines,PHL,Loan from a private lender in the past year (% age 15+),GFDD.AI.15,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.6639,..,..,13.4917,..,..,..
Philippines,PHL,Loan from an employer in the past year (% age 15+),GFDD.AI.16,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.7458,..,..,..,..,..,..
Philippines,PHL,Loan from family or friends in the past year (% age 15+),GFDD.AI.18,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38.9699,..,..,48.6516,..,..,41.1839
Philippines,PHL,Loan in the past year (% age 15+),GFDD.AI.14,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,70.1457,..,..,58.6468
Philippines,PHL,Loan through store credit in the past year (% age 15+),GFDD.AI.17,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.6085,..,..,16.4557,..,..,..
Philippines,PHL,Loans from nonresident banks (amounts outstanding) to GDP (%),GFDD.OI.09,10.061,10.3676,10.0944,13.4753,16.8974,20.0036,21.494,22.8247,24.2165,27.255,31.258,30.2513,28.4598,26.2367,21.7374,18.2818,21.4905,20.0059,18.5881,18.0649,16.9952,16.1748,16.8089,15.9595,15.4719
Philippines,PHL,Loans from nonresident banks (net) to GDP (%),GFDD.OI.08,1.31327,0.513385,0.353481,2.32474,-0.375254,-0.721536,0.437375,-0.552907,1.327,1.02019,1.33598,-0.181676,-0.841163,-0.550688,-0.279861,-0.157869,1.02772,0.550126,-0.423836,0.457032,0.183934,..,0.075485,-0.153494,-0.197054
Philippines,PHL,Loans requiring collateral (%),GFDD.AI.30,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,64.1,..,..,..,..,..,51,..,..
Philippines,PHL,Market capitalization excluding top 10 companies to total market capitalization (%),GFDD.AM.02,..,..,..,..,..,36.8383,43.2272,37.3,38.6,38.5456,35.4622,34.9174,39.2084,43.8488,49.2878,44.8205,51.6538,57.1114,58.8146,57.976,62.3265,60.334,57.597,59.2332,56
Philippines,PHL,Mobile phone used to pay bills (% age 15+),GFDD.AI.23,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.311164,..,..,0.283718
Philippines,PHL,Mobile phone used to send money (% age 15+),GFDD.AI.24,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.45574,..,..,3.23911
Philippines,PHL,Mutual fund assets to GDP (%),GFDD.DI.07,..,..,..,..,..,..,..,0.133291,0.276678,0.58261,0.943891,1.04191,1.40581,1.26339,1.3993,0.72505,0.883952,1.09424,1.05424,1.42588,1.715,1.79138,1.71771,1.60583,1.88842
Philippines,PHL,Nonbank financial institutions’ assets to GDP (%),GFDD.DI.03,5.07514,6.04343,6.96691,6.20525,5.12667,5.00321,4.56337,4.21782,4.17683,4.21765,4.18103,4.02101,4.13538,4.45844,4.64133,..,..,..,..,..,..,..,..,..,..
Philippines,PHL,Nonfinancial corporate bonds to total bonds and notes outstanding (%),GFDD.AM.03,..,..,0.783179,0.687347,0.884216,0.887382,0.710487,0.986685,1.6921,1.282,1.18877,1.53504,2.20082,3.2663,2.88967,2.94366,3.1251,3.57057,2.8104,1.94696,1.49935,1.1469,0.842478,0.673656,0.179844
Philippines,PHL,Non-life insurance premium volume to GDP (%),GFDD.DI.10,0.803889,0.826814,0.82113,0.773656,0.779689,0.589057,0.525211,0.48429,0.491333,0.526011,0.496853,0.458963,0.443439,0.363078,0.517328,0.48123,0.47579,0.476319,0.487386,0.494318,0.492878,0.47525,0.487445,0.391347,0.548844
Philippines,PHL,"Number of listed companies per 1,000,000 people",GFDD.OM.01,2.67292,2.77204,2.93763,3.02514,3.02612,2.95961,2.96099,2.92339,2.8868,2.86363,2.81751,2.75054,2.72223,2.70797,2.70677,2.68421,2.66193,2.67116,2.62635,2.59226,2.56899,2.58673,2.56578,2.5274,2.51014
Philippines,PHL,Outstanding domestic private debt securities to GDP (%),GFDD.DM.03,..,..,0.265758,0.225976,0.175115,0.238586,0.193728,0.246392,0.525876,0.431477,0.430352,0.578381,0.855621,1.18337,1.02792,0.86523,1.00297,1.13262,0.832761,0.665204,0.460939,0.346039,0.239522,0.17398,..
Philippines,PHL,Outstanding domestic public debt securities to GDP (%),GFDD.DM.04,41.7415,39.0349,33.8354,32.6506,19.6294,26.6479,27.0732,24.7253,30.6287,33.2249,35.7711,37.1,38.0217,35.0462,34.5443,28.5277,31.091,30.5885,28.7986,33.5011,30.2817,29.8256,28.1911,25.6536,27.9849
Philippines,PHL,Outstanding international private debt securities to GDP (%),GFDD.DM.05,1.97616,3.51379,4.10608,7.00397,10.5708,12.1839,11.4537,11.0469,11.0408,11.9095,12.6712,10.718,8.97311,8.08645,6.32309,5.21793,6.53868,6.42551,6.1998,6.14199,6.55641,6.47597,6.94398,6.37526,5.80101
Philippines,PHL,Outstanding international public debt securities to GDP (%),GFDD.DM.06,7.77098,6.71206,5.73746,6.20419,6.12903,7.4444,9.9859,11.3124,13.0797,15.666,18.7834,19.0389,18.9493,17.8134,14.9882,12.7678,14.5624,13.2456,12.1747,11.7663,10.0992,9.63817,9.78931,9.36077,9.4464
Philippines,PHL,Pension fund assets to GDP (%),GFDD.DI.13,..,..,..,..,..,..,..,..,4.19409,3.87295,3.75761,3.49775,3.51724,3.64207,3.59365,3.01923,3.3964,3.30539,3.32086,3.43525,3.33322,3.51493,3.56379,3.53401,..
Philippines,PHL,"Population, total",SP.POP.TOTL,67000000,68000000,70000000,71000000,73000000,75000000,76000000,78000000,80000000,81000000,83000000,85000000,86000000,88000000,89000000,91000000,92000000,94000000,96000000,97000000,99000000,100000000,100000000,100000000,110000000
Philippines,PHL,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,24.718,29.4159,34.9942,42.9632,50.288,50.549,43.7111,39.8496,37.784,34.8896,32.7217,30.8617,29.1655,27.7608,26.9512,27.4508,28.65,27.7878,29.8733,31.4798,33.1227,36.1404,39.4221,41.4107,44.3041
Philippines,PHL,Private credit by deposit money banks to GDP (%),GFDD.DI.01,20.3271,24.021,28.7908,37.2426,45.298,45.6554,39.2112,35.7035,33.6768,30.9826,28.8622,26.9459,25.1623,23.4405,22.4217,25.184,28.65,27.7878,29.8733,31.4798,33.1227,36.1404,39.4221,41.4107,44.3041
Philippines,PHL,Provisions to nonperforming loans (%),GFDD.SI.07,..,..,..,..,..,36.4,45.2,28.6,29.6,50.2,51.5,58,72.9,75,81.5,62.5,68.7,71.7168,68.0753,76.0354,80.6384,73.5193,70.0585,69.7426,66.8716
Philippines,PHL,Remittance inflows to GDP (%),GFDD.OI.13,4.75831,5.38664,7.23152,5.88426,8.2568,7.10457,8.06433,8.54537,11.4867,11.9657,12.2026,12.551,13.3233,12.6798,11.0053,10.8216,11.857,10.8004,10.2852,9.84025,9.82829,10.0816,10.1783,10.2139,10.4616
Philippines,PHL,Saved any money in the past year (% age 15+),GFDD.AI.12,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,67.3396,..,..,58.7067
Philippines,PHL,Saved at a financial institution in the past year (% age 15+),GFDD.AI.06,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.7131,..,..,14.7856,..,..,11.9304
Philippines,PHL,Saved using a savings club in the past year (% age 15+),GFDD.AI.13,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.51848,..,..,9.30165,..,..,7.97435
Philippines,PHL,Small firms with a bank loan or line of credit (%),GFDD.AI.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.1,..,..,..,..,..,22.6,..,..
Philippines,PHL,Stock market capitalization to GDP (%),GFDD.DM.01,49.5323,77.4264,80.2422,95.4156,63.6383,40.3116,47.8737,39.1366,28.8047,24.3385,24.3105,27.866,33.3768,45.3684,59.4223,47.2944,39.9128,62.0505,74.0319,79.9211,81.8477,82.8952,84.3605,76.5858,82.1444
Philippines,PHL,"Stock market return (%, year-on-year)",GFDD.OM.02,35.1003,59.4454,-9.13453,16.7781,-15.1232,-30.837,21.1055,-27.0232,-14.8641,-10.1034,-1.4271,34.1416,23.1124,19.7188,44.7736,-23.0716,-6.12473,42.5834,18.8583,23.4928,25.3416,4.772,9.52818,-1.89471,7.58918
